hgnc_symbol	rank
ANKRD13A	1.9858644065307114
	1.9852962747889227
RCOR1	1.9826278302427318
CALCRL	1.9812707485274956
FARSA	1.9809259680739564
RGMA	1.9789490876527003
NRP1	1.976889350951515
	1.9754285752395755
PPP1R11	1.9752508365263934
ATG9A	1.9747563877706944
MAZ	1.9743912219141866
CEP85	1.9739469945154815
SUN2	1.9736165746341134
SEPT10	1.973092279949286
TRAJ44	1.972444440149216
ARHGDIB	1.9721534229996918
YIPF6	1.9709245612778323
UXT	1.9709039456245228
THOC2	1.969918486754525
APOOL	1.9673907950132061
DNAJC24	1.9650713924321532
TMEM131	1.963447935088664
RIOK2	1.9633412530596692
LRP12	1.9618086960257124
PHKG1	1.9603601641460058
FILIP1	1.9589859285344402
MRPL22	1.957482566699627
SH3BP2	1.9574090784312468
TMEM8A	1.9571989601079776
RPL38	1.9536476200396857
NGRN	1.9531074657268452
SMIM2-AS1	1.9529615793674981
TFE3	1.9465317090403933
USO1	1.9456956129700647
SLC7A1	1.9455649707299392
NCL	1.9454731909364407
C14orf93	1.9452982297117298
FABP3	1.9409682279157079
TUBA1C	1.9391979293712343
PDXK	1.9391253308097203
PPP1R16A	1.939016129200726
SCYL3	1.9382459248429005
ITSN2	1.937201921256631
IDH3G	1.9367250232519466
SMIM19	1.9353060871382022
DNAJB14	1.934745950219646
PICALM	1.9339466825982157
POLR1D	1.9267018086856702
HMG20B	1.926210973411926
	1.9260055389521187
HNRNPU	1.9251912673040588
CCDC122	1.9239385181317115
SUGP1	1.923081269391628
RREB1	1.9228959575379458
EXOC5	1.922565687570468
MYO1B	1.9208966658437747
ITGB1P1	1.9206100714334975
RPL4P3	1.919717195387474
WDR43	1.9188184053883504
RNU6V	1.9182507923682055
ERP44	1.917915403476833
HSPB7	1.9172528701379388
LARGE	1.9166042449695386
RGL3	1.9159444984239675
PPIAP22	1.9155959440638017
TMEM65	1.915010168603083
LINC00881	1.9122272586728184
TGFBR3	1.9117500657577748
CORIN	1.9109778100854249
IPO11	1.906691850098603
PPP4R2	1.9064395944824915
TSPAN17	1.9063214184358237
PTGES3L-AARSD1	1.9059653303453707
ATP5C1P1	1.9052204439215834
FKBP4	1.9037643446624442
PATL1	1.9024091608393765
FAM109A	1.9007624955074984
PIGK	1.8992563776402316
FAM96AP2	1.8975637146677233
TADA3	1.8974726650247056
	1.8971846892604347
SSFA2	1.8966685684649602
TIMM17A	1.8946530803808392
C1RL	1.8939264585679574
SLC1A3	1.8913534256421491
HNRNPUL2-BSCL2	1.8906015576960757
C4orf27	1.8900561660561517
RPS17L	1.8845465796613978
PDCD10	1.8837891091051566
MRAS	1.8826271358906324
FAM134B	1.881124336158463
NUP133	1.8809646146550363
SCYL2	1.8800416811951055
F13A1	1.8792187195500079
CDK2AP2	1.8785076645121386
RPL22L1	1.8779106024119625
CISD3	1.8764603410369263
NEK4	1.8759637818702308
DEDD	1.8728172145590856
HS1BP3	1.872528165894237
MCU	1.8688866543204197
NFIA	1.8679784558292927
SLC11A2	1.8676121534253103
PHC2	1.866590499460043
ECSCR	1.8653461590796991
DIP2C	1.8649742949454093
RABEP1	1.8621499742036929
	1.8620593216403822
RPS2	1.861030220891804
CHD4	1.8606390461266977
CARD8	1.8589821506394735
PXMP2	1.857347869195329
SH3RF2	1.8566405089299984
BCAR3	1.8561215032037321
BCR	1.8556895461134861
C2orf42	1.8544636642607244
MYBBP1A	1.8542780287928755
CPEB2	1.8501517975431772
SOGA1	1.8501397879055146
VTI1A	1.8489778297989445
ASAP3	1.8463841361092097
DUSP22	1.8452975758626267
FIBP	1.8449924266273667
UBE2D4	1.8428881310776555
MYL3	1.8425132230342063
TMEM251	1.8421862552712096
ACBD6	1.8419660601134549
TUBA4A	1.8415184239475768
TLE2	1.839322596629424
PTGR1	1.838690553225066
CEP76	1.8373894511846431
BTBD6	1.835520846061541
ATXN7	1.8346249585018481
FAM49B	1.8332944069182366
	1.8332442957412527
S100A8	1.832161634484775
ARHGAP5-AS1	1.830906172120874
PEX11A	1.8285484700441732
PPP5C	1.8284906632910105
GGH	1.8244300866943475
GOLGA4	1.82439105875151
ARL5A	1.8236734404289863
PLEKHJ1	1.8230809880582401
TESC	1.8224515177427365
DDRGK1	1.8216941839381204
SSBP1	1.819491314098311
MMP11	1.819448231525272
SIRT4	1.8192173135365592
PTPRK	1.8178274511146117
PIGS	1.8177803491906648
RBM6	1.81735277925812
FAM3C2	1.8151695479214123
TOP1MT	1.8144305624492911
GPN2	1.8128251332951326
PPIHP1	1.8119080845407598
INTS4	1.8104040713755887
	1.8103819596650452
CCDC112	1.8092517761061968
ASAH1	1.8061446242452897
ANKRD6	1.8055546116148689
KCNN2	1.8045679747967778
NUTM2A-AS1	1.8041749174038337
AK3	1.8031469545989691
PLA2G16	1.8020029878932526
SNRPD3	1.8016518137209745
LINC00674	1.7986804650262418
GK5	1.7981208017657866
	1.7977919578004835
CHADL	1.7958037539647833
AASDH	1.7957079622713086
PTPLA	1.7953982909138766
	1.7944720349427312
CCDC124	1.7943648506386238
NEMF	1.7938498870209068
P2RX5	1.787579918755958
SYNJ2BP	1.7838307835927627
ZNF688	1.7832127504352262
MPP2	1.7810105020088687
PLIN3	1.7797211836675484
GMPR	1.778404970983057
HAUS8	1.777665704048676
CAPZA2	1.77573928320765
NASP	1.7752294701463665
ZNF292	1.7741558712416143
KIAA0040	1.773787386192042
NUPR1	1.7737232514331536
FRYL	1.7733251633294902
DPH3	1.7726196040998823
TALDO1	1.7716204881590822
NUP98	1.7709535372824863
VTI1B	1.770553907113161
LZTFL1	1.770488959395372
RAD50	1.7697579218751014
EXOSC1	1.7695359133301134
ALS2CL	1.7676975443884992
FGF12	1.7657597622710017
BBS9	1.7637208713880266
TM4SF1	1.7613119759017604
GPR157	1.7598183808606418
	1.7590347016027328
AP1S2	1.7585193304080013
NLN	1.7554441501910467
EGF	1.7550184842120262
TIGD7	1.7539849314658504
KY	1.750762563389409
VIMP	1.7505488793042714
SAT2	1.7498525327189924
FAM208A	1.7498151090879275
EPB41L4A	1.7498044016084984
CDCA7L	1.7496084078957834
TIMM8B	1.7473794137376344
ASXL2	1.7469467949773732
POLD4	1.746270912638683
CMTM4	1.745229483147578
EPB41	1.744879142828615
ALDH1L1	1.7438313284277276
FGFRL1	1.7426789853128126
	1.7422649043344214
RPL26L1	1.7416630138944393
ASH1L	1.7416185423133188
MEX3C	1.7415353469878938
CLUH	1.7383792116007797
	1.7382630728555564
NID1	1.7376869332077878
NACC2	1.737431038176907
PABPC4	1.7349609495944496
PET100	1.7342566839976594
RUVBL1	1.7338058088891475
	1.7329447112823972
ORC4	1.7286004909296022
ELTD1	1.7283063396682083
MYOT	1.727799781250651
KIAA0947	1.7277724689139324
CYC1	1.726241593915793
EPRS	1.7261181972168895
CMSS1	1.7234425868175844
PBX2	1.7234395264841278
ATF4	1.7229294852090231
LPIN2	1.722922076219999
USP10	1.7218925946863841
MPP1	1.7203598721432805
AP3D1	1.718899227688865
FNBP1L	1.7188141676563184
SHMT1	1.7181901798020216
NMT2	1.7159174651797244
PCMTD2	1.713749433621763
AGPAT3	1.7136833427340852
TDP2	1.709984161688462
PSMG3	1.7033561957063887
	1.7010362941785893
NAA15	1.7006767343381881
PLIN4	1.6997239089211218
DDA1	1.6977895795839535
SLC38A2	1.6969919701805907
CBR1	1.6961218877591175
FAM155B	1.6935883186754366
DERL2	1.69282870398908
GOT1	1.6926316063840017
WSB2	1.6874653240974933
PRMT5	1.6856439137962744
PTRHD1	1.6854560317845273
YBX3	1.6847229604437506
ASS1	1.684231333815995
MIR1307	1.6819150481850935
RPS15AP5	1.6818672825239191
ADAL	1.681444887413131
CCT5	1.6809240961813825
EIF1AXP1	1.6808821642090357
FLII	1.6788995386187286
RNLS	1.6777752213859807
RPL18P11	1.6776798203654884
TRMU	1.67512870251877
NUDT8	1.6746817855779772
CTDSP2	1.6741638896908853
TECRL	1.6737725451268528
RPN2	1.6729856150389157
SRXN1	1.6728022910798068
RCN1	1.6719058107371674
C9orf69	1.6712040503271905
WBSCR22	1.670883860720495
WDR59	1.6705579971991427
SUPV3L1	1.6701333298684273
CDKN2C	1.66548173457375
ZNF622	1.6643724913092286
NDNF	1.6636698904055478
CPPED1	1.6636369960037563
ERG	1.6612505577322587
NDUFC1	1.660128294757356
AGL	1.659892145203014
	1.6586729179274227
	1.6586495487199422
ADORA3	1.6581432102233646
MSANTD4	1.6567369140896349
ZNF234	1.6566824207306152
BNIP3	1.6549552713907623
SYNPO	1.6546731824962206
PCID2	1.6546263931095415
ALG5	1.6516046852229418
HDAC4	1.6513460712993813
ZMYND11	1.6512167855185789
SYN1	1.6500278256537235
	1.647358458605249
MRPS10	1.6463965760846717
SEC11C	1.6459765895029521
KMT2D	1.6458838706266683
	1.6453226246204482
KIAA1033	1.643418163660793
AKR1C3	1.6426927335012036
ERVK13-1	1.6426446925962181
SPRTN	1.6422385116903668
TWF1	1.640900796368307
EGLN2	1.6376554070797975
DDX46	1.637577182773394
CNOT2	1.6356350418949803
TCOF1	1.6350835719338828
GNA12	1.6329375175413616
AGPAT6	1.631813745039515
RBM12B	1.6308050631709086
	1.630116096685487
CD14	1.628844350818919
HNRNPF	1.6288231591335178
POLR2F	1.6279536569800126
ZC4H2	1.627732839624345
CROCCP3	1.626330504366478
COX7A2	1.6244662091659219
DCLRE1C	1.6242466308660362
RAD21	1.6239518709026999
MIR3661	1.623934228592218
NAA25	1.6233580808943413
IPO8	1.6219530789343315
F5	1.6214901600804954
KRT8P33	1.6213818340122979
PTPN2	1.6211646986588726
CPAMD8	1.6181843202586295
JMJD8	1.6178403034001254
GTF2A1	1.6177020108364708
NUDT9	1.6162752794979787
SLCO3A1	1.6160764600098698
ENDOG	1.6151743253631674
STARD7	1.613722298462199
IARS2	1.6129317409139352
RNF103	1.6128999535460549
IMPDH2	1.6125142528345824
NT5DC1	1.6122787890918775
MBNL3	1.6121426857578887
MEF2C	1.6100418371365077
KCTD10	1.609840599160698
BAZ1A	1.6096305829386952
PRDX3P1	1.608735434186153
FGFR1OP	1.6083027356858566
MRPL11	1.6077934932992701
SNX7	1.6067852835041747
	1.60660540987677
NUDCD3	1.606409670670178
	1.6046154295137725
FBXO46	1.6045632520098978
CASP6	1.598909508210872
MESDC2	1.5957513649556876
C1orf52	1.5893544891684959
SESN1	1.5884424954535705
CLEC2B	1.5870740523443427
OST4	1.5868060708650702
ATPAF2	1.586496125598235
SMURF2	1.5848145183416038
ZNF514	1.5844026145696306
SLC25A13	1.583598627439422
EIF2AK2	1.5834391469379543
ATP6V0D1	1.5831859879283345
NCOA1	1.580541713235477
HSPA9P1	1.5805323572929786
MINOS1P2	1.5801520211656264
FTSJ1	1.5795056638860745
ZNF609	1.5772244065762535
GPR22	1.5764499141565427
ZDHHC12	1.5755776240079329
APOPT1	1.5744618848372358
FAM3A	1.5740571257827038
MTFR1	1.5722816973706657
IFNGR1	1.5686658015874382
SLC25A24	1.568313224892928
CYCSP45	1.5670284590443795
	1.565019398282986
IFT74	1.5648113242815254
RNF130	1.5643560075203264
SUPT4H1	1.5634282695644233
EXOC7	1.5621729527458168
RHOBTB3	1.561331674392453
CENPBD1P1	1.5591118534599375
RAPGEF2	1.5589953653864559
CCDC59	1.5565133966934002
HYOU1	1.5562800300271817
MARC1	1.5559853880011871
TPMT	1.5558350517322053
TAP2	1.555113841009798
ERO1LB	1.5545936463402394
OXR1	1.553707779547249
KIFC2	1.5483667888652983
TNFSF10	1.5478789273459241
FAM171A1	1.5468424078790035
COX19	1.5430551777758883
C12orf43	1.541868617421005
LAP3P2	1.541212253368841
ARL14EP	1.5397998591046078
ISCA1	1.539768255520856
ABCA9	1.537095912028523
C14orf37	1.5354518960414287
ST6GAL1	1.5339841229521074
RBM8A	1.5330224052497121
	1.5325775391161476
RNF10	1.5324717113806543
BBS2	1.532409410116688
VPS36	1.5322976968825601
AHR	1.5317860500706812
	1.5300604487954415
MRPL32	1.529527614194762
LEPREL4	1.5281439674125492
SZRD1	1.5278674916917294
TCP11L2	1.5271377806280293
ACTR8	1.526135339310926
HNRNPR	1.5245327826080868
MRPL21	1.5243302620487398
ALG2	1.520302049350231
STEAP4	1.5186228752624367
MON1A	1.5182683335714355
ZNF148	1.5174148479593934
TMEM184C	1.5147620260464543
EIF3M	1.5144982622566385
S100A16	1.5137587706118545
ZRANB1	1.5118335737580477
LTA4H	1.5117853000542836
HIRA	1.5116954026249714
CLTB	1.5115989065766047
TXNP5	1.5113740130476925
SKIV2L2	1.5106993405723488
EPS8	1.50927450735442
CUL4A	1.5085559697039403
RAB1A	1.5074852385646205
UBC	1.5068907865009427
ZMYND8	1.5057906495700515
MAFG	1.5053344636686845
COPS5P1	1.5043001240516143
CD276	1.503524197736147
HAGHL	1.5024167106769033
SNCG	1.5015276709421042
	1.5014437957546207
PPIL3	1.5003063987901444
CSNK2A1	1.50014048397836
ITGB6	1.4977652509493067
VIT	1.4972806935865524
ACSL3	1.497238054603708
PARN	1.4969673744182694
NCOA5	1.4954487728683454
MAGOH2	1.495138926786918
	1.4943000314431931
TMEM30A	1.492263280956578
PPP1R3B	1.4920405602011217
CFL1	1.4898544626489847
SORBS1	1.4894296071797686
ALOX5AP	1.4888368430577685
AHCYL1	1.4882558312653336
FAM185BP	1.4880906051140959
C15orf40	1.4873001703396704
SNX2	1.4831485387070178
LRIF1	1.4821070622846957
DLG1	1.4809917579981855
BLOC1S5	1.4797733683870447
LAMTOR5	1.4774665577865165
ATP6V1E1	1.477172985725575
BCO2	1.4766950611657708
RAB3A	1.476342791402021
ZCWPW1	1.4761723931652722
C11orf58	1.4759007686510786
DLAT	1.4753489354618399
GNPTAB	1.473412446795129
C15orf38-AP3S2	1.472037327108085
NT5C3B	1.4712216010101278
MEA1	1.4710153924945915
DNAJC12	1.4695206018784042
UBE2D2	1.4686703413136746
HSPA8	1.4673835327498987
SNORD14C	1.4673827168805647
SNORD14D	1.4673826494317619
MPHOSPH9	1.467082703093868
ZNF250	1.4667883076411514
EHHADH	1.465309110353207
RNU7-31P	1.4640855571161717
CCT8	1.4632688804567986
ACIN1	1.4632677097982236
DCAF6	1.4619340175003013
IBTK	1.4612568227268046
PFN1P1	1.4598022694313078
CEP350	1.4590656637897017
TXNDC9	1.4576782959710561
ZDHHC6	1.4563818340052164
STRN3	1.4558311456898796
HPR	1.4528956751723505
ZMYM5	1.452151121720188
	1.451769292387626
TRMT5	1.448483329179453
C14orf28	1.4483181737423345
	1.448306397433527
URI1	1.447863119048321
CBX4	1.4468205855644465
DHCR24	1.4463880105427491
INTS6	1.4458328373628428
TIMM10	1.4457177829278982
TXNDC11	1.4450392209515603
CUL5	1.445009262964477
UBE2J1	1.4448615818758055
YY1	1.441874895571355
CREBBP	1.4412092373390024
RECQL	1.4410889673895881
RPF2	1.4399562249271962
MRPS16	1.438519968109785
ZNF800	1.4378959316306337
NOC2L	1.4364139460092857
PHB	1.435831105963673
	1.4351751756728997
USP34	1.4349422773511886
HOGA1	1.4348387978776564
PDE2A	1.434002152170165
FBRSL1	1.4334404928056979
	1.4324808244347451
CDK18	1.4302239575792015
OSTM1	1.4302147232360336
TUBE1	1.4299400952537997
TRIAP1	1.428819006753302
ZNF846	1.4278601484571671
WDR62	1.4260022129879455
	1.4245210497050003
FUNDC2P2	1.4243178459575199
EFCAB14	1.4231166786648082
TMX3	1.421387018773761
PUM2	1.4213065715420081
PRKACA	1.4207992380713552
USP13	1.4204510958023933
C12orf29	1.4202424088053656
FAM46B	1.4199758931063837
ITFG3	1.4193150114933033
DMPK	1.414986545695354
CCDC121	1.4144628310017253
EIF3G	1.413332210985315
ARHGAP29	1.413045808586155
PSMA5	1.4123319714295786
FUNDC1	1.4120817185208119
CUL3	1.4118942224501818
GRK5	1.4118498388156393
	1.411112612330839
TMEM70	1.409795301153052
	1.4065451274216219
ABCB7	1.4046572552144467
CACNA2D1	1.403389268614974
MRPL30	1.401538301199847
PCED1B-AS1	1.4012643297316147
CHD1	1.4004195169879745
ARHGEF3	1.4002949781450291
MRPS17	1.399126082827371
S100PBP	1.398594614521345
SPATA2	1.3985314661087191
KIAA1841	1.3981308729515765
CLIC5	1.3967968196610316
SOCS6	1.3963761661996652
NPC2	1.3952275250580364
EPHX1	1.3951149968699337
KRT10	1.3950404641307155
DIABLO	1.3944770300935578
HNRNPUP1	1.393240293802246
HMGCS2	1.3924792747486316
MPP7	1.3923738745583212
NRM	1.3918623247044088
MTCH1	1.3916563240002509
DNAJA1P3	1.391585475710818
POP4	1.3906749388939472
CCNYL1	1.389001002788707
RPP14	1.3883014090050394
WDR53	1.3875812609466467
PIPSL	1.387185829953182
NCF4	1.386360402988394
ALAD	1.3855477271070644
EIF4G3	1.3842852007837592
AKAP9	1.3835452271130573
MED7	1.382170971035748
HADHA	1.3812654418002621
SET	1.3788278690415847
TRNT1	1.3784983171385161
PPP2R3A	1.3764153156731125
SEPHS2	1.375251691738418
ZNF195	1.371764304058913
CHP1	1.3713867896255512
ADCK4	1.3713519998675578
PPP2R5A	1.3708538620423134
TARDBP	1.370717124752621
GPX1	1.3700717923768626
CYP2R1	1.3673959104124298
EHBP1	1.367171369240171
BBS7	1.3654835511325647
P2RY2	1.363963801948922
SNX16	1.3631685662600668
RBBP4P2	1.3618229286233234
LSM7	1.3610667452556515
SPIRE1	1.3610079142028904
PIP4K2C	1.3607376921036733
VPS72	1.3594203170417392
	1.3593633567800862
GIMAP7	1.3573446600192882
ZER1	1.3571277124240595
NAA30	1.3559370068248693
CBWD2	1.353612036848269
RFT1	1.3521841861959287
TMEM126B	1.3517929566968183
FBXL5	1.351484501030529
SPHKAP	1.3510326016803007
HSF2	1.3508554222012303
IRF6	1.3503962952782933
NAPEPLD	1.3461911516899414
EIF4A1P5	1.3459352859610394
PEPD	1.3429560687819804
CCDC88B	1.342398830590631
MKNK1	1.3402843654038314
PIGC	1.3375360149953217
	1.3375196973456887
SLC30A9	1.3349222394178049
DCUN1D4	1.3337698671125868
PPP1CA	1.3329666976191683
FAM63A	1.3328367457117274
FAM32A	1.3321677230210323
PFKFB2	1.3319546822154233
C17orf58	1.3293621237085382
BIVM-ERCC5	1.3292865430002325
RITA1	1.3259812694886512
	1.3256653980749864
ESF1	1.325073514032315
NPL	1.32429909191393
DNAJC9	1.3230994168190644
ITLN1	1.3222931075511148
WDR92	1.321712366031199
MYO1C	1.3214437492809146
HDHD1	1.321229758183828
PA2G4	1.320457059581024
GIMAP6	1.3203777428079613
RBPJ	1.3200520469160586
SIGIRR	1.3173160322631874
PFDN4	1.313388265521577
TMEM68	1.308187691873524
MVP	1.3059694575799219
PPP1R3D	1.3054580672513199
LPCAT1	1.304930911096125
CUTC	1.3044582219789105
GNE	1.302934018862406
GNAO1	1.3022918439785938
ZFR	1.2982861957218115
TMEM62	1.2973890202999228
ZNF146	1.296342737507577
POLM	1.2958646363460775
HMGA1	1.2938868761953228
FDX1L	1.2938101525253125
GSTT2B	1.2919189361156427
UBE3B	1.2912680529749894
SEPT7P6	1.2906144348794373
CRYAB	1.290482955694816
S100A11	1.2888054100451112
SF3A3P2	1.288599224713195
SAMHD1	1.2882885893650948
NDUFAF2	1.2879216701189835
MTRR	1.286376455515755
NKAP	1.286332491234332
PPP1R1C	1.284608085540746
ZNF562	1.2837490421262323
BTF3P9	1.2834454950490102
SSRP1	1.2824458191609394
CIZ1	1.2816475707389814
	1.280894844912548
RPL3L	1.279838598779733
NOL8	1.2794906630550094
POLB	1.2779670947181467
IFI30	1.2769956972490557
	1.276028282912472
	1.2742924892138736
TIMP4	1.2710228766287752
MARC2	1.2700392243335796
C6orf211	1.2691418944927408
MMAB	1.268896205931504
LYRM2	1.2685163935064698
CADM1	1.2682846413840863
	1.2657379346992064
ASAP1	1.2657243211274312
AXIN1	1.2650792955865717
ACAA1	1.2649594334352792
CLPTM1	1.2645590820171755
UTP23	1.2638314898998655
YTHDC1	1.263147653383173
AMFR	1.2623512300443442
PPP2R3C	1.2604233371949942
	1.26015902946358
SLC35B3	1.259929464111345
PPP3R1	1.2595033008045082
TCEAL6	1.2587929175776518
ZNF259	1.258698372531347
ZBTB11	1.2558029468449345
DHX16	1.2548986257052797
LSM14B	1.2503815422448652
POLR3GL	1.2499460503175577
NFIL3	1.2490752752685963
ATM	1.2467429628494473
COIL	1.2463006793884168
ARHGAP27	1.2452201420781002
MRS2	1.245059841765504
ACAD9	1.2427621361165295
COMTD1	1.2423347395341953
TYK2	1.2418968555464827
	1.24152230055938
NPAS2	1.2405264964851273
ANKZF1	1.2388873445813355
ARHGEF11	1.2381804435842403
TTLL12	1.2381280778340678
MTRNR2L12	1.2369816217323089
CDK5RAP1	1.2367564915456082
TMF1	1.2355022176760577
CTSC	1.2349869203191204
FAM117A	1.233197316933288
ZNF25	1.2330155638141107
PTTG1IP	1.232672151508836
CPOX	1.231906985405678
GPR4	1.2313905402699283
S100A4	1.2286054659329315
RORC	1.2280751846105415
ATF6	1.2276340492483913
	1.2271770970835192
TXNP6	1.22577750227862
TERF2	1.2254300577180623
MICU3	1.2246625839379344
EAPP	1.224470330990389
ZNF521	1.2222723347612732
UBE3C	1.2209189203233652
HNRNPAB	1.2205251383335853
DNMBP	1.219898484520292
MCCC2	1.2196684793190273
	1.2174694563128772
SEPT10P1	1.2167685387010043
	1.2165263922565006
CLCN7	1.2119957716928433
	1.2117656367995808
SMNDC1	1.21039343489219
RAD52	1.2079433581340773
RPL30P4	1.2076220284482704
RNF126	1.2071913162346415
TTYH2	1.2069620819664475
AP1S1	1.206802152580199
	1.2041359652723345
VPS37A	1.2040722067832836
NIN	1.2016433760084602
PSMG1	1.1993064443196462
PHB2	1.197410695811458
COL27A1	1.1971013821808616
	1.1968501786208976
ASB1	1.1966181482915954
MRPS22	1.196446754479401
RPL8	1.1963165199365802
ETS1	1.1953602820180158
	1.1953055834001118
HMGN3P1	1.1951287323945454
	1.1950807635969924
EFCAB4A	1.1930359613914665
GALNT15	1.1926209994287507
TMEM116	1.192191584598409
	1.191286110109305
SNORD116-21	1.191284204435013
CDV3	1.1891744186928341
EIF3D	1.1888137034360957
HERPUD2	1.188725132957938
CENPJ	1.1886566919071335
PIAS4	1.1885277543992159
EFTUD1	1.1878803377962428
CEP120	1.1877843117655844
FASN	1.1869499758908513
COX20	1.1867250846698894
PID1	1.1845131123717905
GPR116	1.184484711527504
AHSA1	1.1831956356529885
SLC20A2	1.1825255370642713
PRKAR1B	1.1819375576653048
ANXA3	1.1814927247864928
GTF3C5	1.180765996990079
DUSP7	1.1800847058155615
ZFPM2	1.1792589234138267
KDM5A	1.1791797750699669
ATG5	1.179127689246088
GLRX3	1.1754720863109673
AQR	1.1746431253177003
C11orf21	1.1744926274046577
B4GALNT3	1.1739104018037976
NSL1	1.1733851619992122
BMP2K	1.1723983706837233
GLRX5	1.1713441712458965
MLF1	1.171251013735997
ATP6V1D	1.1698080879294461
XRCC6	1.1696898305701322
ACACB	1.169689385033087
ITGAV	1.1696890131889128
SLC7A6	1.1696887763843078
FHL2	1.1696804973768282
TRIM5	1.1690437462779786
GIPC1	1.1684671123463486
BLVRB	1.1676024479169351
IRS1	1.1669261917177742
METTL4	1.1666835226635355
TRAPPC12	1.1658918617597966
ITM2A	1.1653908136848057
RAB1C	1.164879561835351
ARL8A	1.1645889227183561
TSEN2	1.1627088124443623
WIBG	1.1626496713628471
ATAD2	1.1624560679652252
HIST1H2BC	1.1621599804664906
BABAM1	1.1621529163745774
ANO5	1.1602900263358595
	1.1592606593607506
	1.157080663305185
TUFM	1.1566134096265666
	1.1564813672178882
PRKAB2	1.1564182636514977
SLIRP	1.1563876324661866
ZRSR2	1.1561117701494734
DNAAF2	1.1559245503466782
KBTBD2	1.1554579692671756
EIF3E	1.1549762860614745
PCNP	1.1545795409113084
PIGU	1.1532992793688257
PDGFRB	1.151322579156631
KTN1	1.1510914955096159
PARP4	1.1497273338489125
PHAX	1.1495128971927409
PPARGC1B	1.1494698415192932
DDX1	1.1472246108082425
TST	1.1471581669973197
	1.1466040146626897
UBE2M	1.1454757101563637
EIF2B5	1.1450992926348496
CHFR	1.144870936805537
SAMD9L	1.1444010374553675
ADAMTS7	1.1440761934258987
PPP2R3B	1.1438364781896664
AKT1S1	1.1428236566606118
VARS	1.14256635909424
	1.1406581095183603
STK32C	1.1401924229446172
PDPN	1.1398151460459591
SSR3	1.1398031010363125
RBBP4P1	1.139772985464829
LUC7L2	1.1394934064263897
	1.1392593589372437
KRT8P12	1.1386861961894632
MED31	1.1385959540842003
ZMAT2	1.136793172912572
MED19	1.1348854961931072
TCERG1	1.1325352235347017
CFI	1.1312110711836565
ZC3H7A	1.129590059354057
MFSD6	1.1288869742699774
WDR52	1.1287725518223708
ILF3	1.1279884231666013
RPL17	1.127672353748778
AGPAT2	1.1274737201368037
SLC38A9	1.1270865485149864
MROH8	1.1260033066419757
ZNF281	1.1252640265617024
	1.1252588514673492
YIPF5	1.1239768697808343
CEACAM1	1.1230353345392914
PCDH1	1.1208197018362869
DGAT2	1.120058899752097
AUP1	1.1198146800622388
C6orf203	1.1176573455423808
GCN1L1	1.1170348060706652
SCMH1	1.1138802063000166
SDHAP3	1.1135580225400872
	1.1135248902489696
CHMP2A	1.112669155306914
	1.1120288095851742
	1.111891232365712
FTL	1.1117340547278314
PIGA	1.1101036168408265
FEZ1	1.1085272622822662
TUBBP1	1.1080821512133103
SMC6	1.1068019468966528
TRAF6	1.105452356352763
CYBB	1.1053617956227364
SF3B1	1.1047839237179913
CLIC1	1.1035570070745222
ABCB1	1.1030787384158143
MIR4458HG	1.1030505840524627
TNS1	1.1025928633852076
TMEM177	1.1009006733957178
RBM19	1.1004072389195394
CAMSAP2	1.1001181534428173
BIN3	1.1001101567631384
KIAA0319L	1.0997957562237934
FLAD1	1.0993316944299971
DNM3OS	1.0951540800508501
BNIP3P1	1.0949031305905002
EDNRB	1.0944443320281134
REEP1	1.0920658016586842
ORC5	1.0908783642205966
IFITM3	1.0905718397429576
RPS8	1.0905125167807554
SLC29A1	1.088366522567606
FCHSD2	1.0868672128986465
GTF2IRD1	1.0861113094571386
TM2D1	1.0843973324535043
APPBP2	1.084203787651469
NOSIP	1.0829316450562225
LGALS8	1.0828440625363815
	1.0826868304089166
SH3BP5L	1.0800695353304934
C1orf134	1.0800197042305224
	1.0786271367562752
C6orf47	1.0771356107743322
ZNF585B	1.0764750194008532
EHD1	1.0764034492617722
	1.0760729458926424
DEDD2	1.0756225535709159
CHD3	1.075466796135874
CFL1P4	1.0737532883786283
ZFX	1.0736871212270032
	1.0733476191927849
ZFYVE19	1.0719579519072422
CYTH3	1.07102390907908
MRPS18A	1.0708944240372948
RBFOX1	1.0703591983490923
DDHD2	1.06848061303297
PFKFB3	1.067537074256382
TPM4	1.0661306848024572
CANX	1.0650759856175784
C1orf162	1.064790865087737
PKIA	1.0647447708541034
GPX1P1	1.06420793916842
ERGIC1	1.0629254414659188
CTIF	1.061128373514885
PCDH18	1.06103364320767
ZMYM3	1.0605561286400293
APCDD1	1.0598588371762037
PC	1.0583169868887643
MAVS	1.0576109084595782
RPL13P12	1.0571642780311301
C10orf128	1.0568541472447404
ZNF524	1.056840392792688
	1.0568289049603445
ITGA3	1.055729599907786
POLE	1.0548597202476195
MPST	1.0548007673338544
SCAPER	1.053963498531152
C12orf44	1.0532367508007359
CCDC90B	1.0529742846094585
PAK1IP1	1.0529370556047772
CLK4	1.051499161072198
LDHB	1.0514455682684272
MIR3916	1.0512677351077877
TEAD4	1.050535107686667
SLC16A7	1.050334360697386
ALKBH1	1.0499700142938533
APOL2	1.0491882267299006
UPF3B	1.0469943123229286
CCM2	1.0454894980393066
ECE1	1.0454831643290525
SAR1B	1.0453936268642734
	1.0452509639979473
